docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14983,0.0,r2egym-qwen3-rl-100-steps-attempt-8,48,830,token_limit,105,0.053403332059648596,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8593,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,906,abs_step_limit,1,0.0009110511477766222,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15127,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,388,abs_step_limit,1,0.003593602889053201,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12682,0.0,r2egym-qwen3-rl-100-steps-attempt-8,21,3171,agent,54,0.7549149868676283,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-21568,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,0,abs_step_limit,73,2.4300237821252875e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11880,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1502,abs_step_limit,114,0.7310585727705127,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-11510,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,0,abs_step_limit,7,0.00017952794329201166,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9230,0.0,r2egym-qwen3-rl-100-steps-attempt-8,45,2303,agent_max_step_limit,44,0.7057850340255386,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13647,1.0,r2egym-qwen3-rl-100-steps-attempt-8,24,533,agent,76,0.8354835289107307,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6599,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1167,abs_step_limit,264,0.009708476794862041,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15563,0.0,r2egym-qwen3-rl-100-steps-attempt-8,76,4139,token_limit,29,0.6513548511303336,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13279,0.0,r2egym-qwen3-rl-100-steps-attempt-8,49,722,token_limit,346,0.1480472036701053,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14238,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2412,abs_step_limit,39,0.8519527944504227,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14710,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,3620,token_limit,0,0.8175744695262775,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12406,0.0,r2egym-qwen3-rl-100-steps-attempt-8,74,2408,token_limit,155,0.7057850216484838,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15731,1.0,r2egym-qwen3-rl-100-steps-attempt-8,56,2530,agent_max_step_limit,58,0.7310585669110203,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11477,0.0,r2egym-qwen3-rl-100-steps-attempt-8,55,2238,token_limit,0,0.0024726234650225875,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12973,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2349,abs_step_limit,32,0.8807970779778824,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23413,0.0,r2egym-qwen3-rl-100-steps-attempt-8,40,1862,token_limit,2,0.26894141551050293,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15017,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,0,abs_step_limit,14,8.93969310584124e-06,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12419,1.0,r2egym-qwen3-rl-100-steps-attempt-8,71,1482,agent_max_step_limit,25,0.2018132150593341,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7671,0.0,r2egym-qwen3-rl-100-steps-attempt-8,51,5412,agent_max_step_limit,0,0.798186787341014,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16139,1.0,r2egym-qwen3-rl-100-steps-attempt-8,24,2430,agent,86,0.7772998560157665,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20428,0.0,r2egym-qwen3-rl-100-steps-attempt-8,33,1870,token_limit,146,0.4073334000459302,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26208,0.0,r2egym-qwen3-rl-100-steps-attempt-8,54,0,token_limit,813,5.1442231916491694e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7571,1.0,r2egym-qwen3-rl-100-steps-attempt-8,44,801,agent_max_step_limit,14,0.8670357460591569,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19637,1.0,r2egym-qwen3-rl-100-steps-attempt-8,78,402,token_limit,40,0.0021827160792233353,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6938,0.0,r2egym-qwen3-rl-100-steps-attempt-8,60,1674,agent_max_step_limit,430,0.8175744850834648,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24562,1.0,r2egym-qwen3-rl-100-steps-attempt-8,35,1409,agent,105,0.8933094088947399,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16595,1.0,r2egym-qwen3-rl-100-steps-attempt-8,41,2026,max_step_limit,37,0.8175744695262775,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15695,0.0,r2egym-qwen3-rl-100-steps-attempt-8,41,3580,max_step_limit,123,0.8354835289107307,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13786,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,987,abs_step_limit,33,0.8807970873650401,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16429,1.0,r2egym-qwen3-rl-100-steps-attempt-8,77,473,token_limit,21,0.8670357512127872,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8621,0.0,r2egym-qwen3-rl-100-steps-attempt-8,68,906,token_limit,31,0.00017952800814553026,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-8399,1.0,r2egym-qwen3-rl-100-steps-attempt-8,74,979,agent_max_step_limit,59,0.7310585727705127,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10673,0.0,r2egym-qwen3-rl-100-steps-attempt-8,36,951,agent,9,0.7310585669110203,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11087,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,0,abs_step_limit,41,0.0001795279863848984,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1766,0.0,r2egym-qwen3-rl-100-steps-attempt-8,49,4195,token_limit,0,0.8670357512127872,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11095,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2882,abs_step_limit,19,0.798186775339273,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8551,0.0,r2egym-qwen3-rl-100-steps-attempt-8,42,3173,agent_max_step_limit,31,0.6224593312018546,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20676,0.0,r2egym-qwen3-rl-100-steps-attempt-8,63,0,token_limit,32,6.605217603296344e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15572,0.0,r2egym-qwen3-rl-100-steps-attempt-8,72,1815,token_limit,10,0.8354835432479661,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14404,0.0,r2egym-qwen3-rl-100-steps-attempt-8,52,3219,agent_max_step_limit,321,0.3775406687981454,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14915,0.0,r2egym-qwen3-rl-100-steps-attempt-8,47,0,token_limit,23,0.00010889690882234504,False
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3187,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,987,abs_step_limit,248,0.053403329799824234,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15732,0.0,r2egym-qwen3-rl-100-steps-attempt-8,98,4198,token_limit,125,0.8354835330070839,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24627,1.0,r2egym-qwen3-rl-100-steps-attempt-8,41,1180,max_step_limit,776,0.8519527963298947,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22871,0.0,r2egym-qwen3-rl-100-steps-attempt-8,98,2750,token_limit,87,0.0028009273378005635,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7393,1.0,r2egym-qwen3-rl-100-steps-attempt-8,63,846,agent_max_step_limit,71,0.880797085800514,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16661,0.0,r2egym-qwen3-rl-100-steps-attempt-8,17,2349,agent,36,0.7549149923816048,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22865,0.0,r2egym-qwen3-rl-100-steps-attempt-8,65,1062,token_limit,0,0.000804085996425463,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7462,0.0,r2egym-qwen3-rl-100-steps-attempt-8,33,3765,agent,49,0.7310585786300049,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5840,0.0,r2egym-qwen3-rl-100-steps-attempt-8,47,1059,agent_max_step_limit,51,0.5621765008857981,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13398,0.0,r2egym-qwen3-rl-100-steps-attempt-8,63,4628,token_limit,63,0.0330859768394049,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15875,0.0,r2egym-qwen3-rl-100-steps-attempt-8,38,664,token_limit,80,0.007577240238363381,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24213,1.0,r2egym-qwen3-rl-100-steps-attempt-8,40,2923,agent,31,0.8354835330070838,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14170,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1067,abs_step_limit,0,0.00013982210695869836,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14087,0.0,r2egym-qwen3-rl-100-steps-attempt-8,42,1428,token_limit,169,0.010986945089744958,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12774,0.0,r2egym-qwen3-rl-100-steps-attempt-8,40,7141,agent,39,0.8670357512127873,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9461,0.0,r2egym-qwen3-rl-100-steps-attempt-8,81,1305,token_limit,59,0.2018132150593341,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11179,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,10660,abs_step_limit,40,0.06754669817865513,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15554,0.0,r2egym-qwen3-rl-100-steps-attempt-8,72,1823,agent_max_step_limit,19,0.8175744673038222,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7521,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1172,abs_step_limit,101,0.002800927139454461,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9591,0.0,r2egym-qwen3-rl-100-steps-attempt-8,66,848,token_limit,44,0.025957356773947934,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11400,0.0,r2egym-qwen3-rl-100-steps-attempt-8,77,6152,token_limit,58,0.8670357546485407,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13112,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,0,abs_step_limit,63,6.605213666348852e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13837,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,3100,abs_step_limit,57,0.37754066879814546,True
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4661,0.0,r2egym-qwen3-rl-100-steps-attempt-8,54,3305,token_limit,0,0.731058584489497,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7889,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1169,token_limit,5,0.0008040860799969001,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13551,0.0,r2egym-qwen3-rl-100-steps-attempt-8,40,6743,agent,56,0.8175744695262775,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14629,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1443,abs_step_limit,0,0.000709670524464736,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6386,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,0,abs_step_limit,7,2.1444940727740105e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24149,1.0,r2egym-qwen3-rl-100-steps-attempt-8,36,1494,agent,767,0.8354835411997897,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16899,0.0,r2egym-qwen3-rl-100-steps-attempt-8,65,1799,token_limit,54,0.11920291263495983,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12155,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,3737,abs_step_limit,6,0.8807970904940926,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8475,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2426,abs_step_limit,17,0.7057850402140659,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13615,0.0,r2egym-qwen3-rl-100-steps-attempt-8,84,657,token_limit,0,0.001032231015267039,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10449,1.0,r2egym-qwen3-rl-100-steps-attempt-8,67,743,token_limit,30,0.7310585786300049,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11964,0.0,r2egym-qwen3-rl-100-steps-attempt-8,60,2556,token_limit,15,0.0758581763650499,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16801,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2720,abs_step_limit,17,0.7981867777396212,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16569,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,664,abs_step_limit,111,0.8807970748488297,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10466,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1562,abs_step_limit,6,0.8175744739711883,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12585,1.0,r2egym-qwen3-rl-100-steps-attempt-8,22,1737,agent,22,0.8354835432479661,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11820,0.0,r2egym-qwen3-rl-100-steps-attempt-8,85,3566,token_limit,61,0.7057850216484838,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11790,0.0,r2egym-qwen3-rl-100-steps-attempt-8,60,0,token_limit,77,4.006368254998988e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14508,1.0,r2egym-qwen3-rl-100-steps-attempt-8,69,635,token_limit,174,0.46879062662624377,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16493,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,629,abs_step_limit,91,0.8519527982093666,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-11310,1.0,r2egym-qwen3-rl-100-steps-attempt-8,42,4574,agent_max_step_limit,50,0.8354835371034368,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14315,0.0,r2egym-qwen3-rl-100-steps-attempt-8,18,522,agent,0,0.8670357683915538,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16082,1.0,r2egym-qwen3-rl-100-steps-attempt-8,40,1857,token_limit,170,0.5926665999540698,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13925,0.0,r2egym-qwen3-rl-100-steps-attempt-8,94,191,token_limit,24,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11728,0.0,r2egym-qwen3-rl-100-steps-attempt-8,67,2203,token_limit,42,0.0024726234282687306,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13516,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1672,abs_step_limit,43,0.7772998560157665,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17087,1.0,r2egym-qwen3-rl-100-steps-attempt-8,29,2069,agent,53,0.7549149868676284,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15161,0.0,r2egym-qwen3-rl-100-steps-attempt-8,92,953,token_limit,208,0.6791786861878392,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16485,1.0,r2egym-qwen3-rl-100-steps-attempt-8,30,3361,agent,9,0.8354835371034368,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13794,0.0,r2egym-qwen3-rl-100-steps-attempt-8,88,2695,token_limit,22,0.010986942499033635,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9367,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1635,abs_step_limit,25,0.7981867825403177,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15930,0.0,r2egym-qwen3-rl-100-steps-attempt-8,49,4320,token_limit,0,0.0046095712371315555,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14608,0.0,r2egym-qwen3-rl-100-steps-attempt-8,42,1970,token_limit,392,0.08509904152653235,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14787,1.0,r2egym-qwen3-rl-100-steps-attempt-8,23,2112,agent,20,0.8354835411997897,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17139,0.0,r2egym-qwen3-rl-100-steps-attempt-8,31,2964,agent,67,0.8807970670261976,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8638,0.0,r2egym-qwen3-rl-100-steps-attempt-8,51,906,token_limit,34,0.0008040860136822391,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8269,1.0,r2egym-qwen3-rl-100-steps-attempt-8,61,5954,token_limit,5,0.9046505434556231,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12209,1.0,r2egym-qwen3-rl-100-steps-attempt-8,88,960,token_limit,0,0.7772998663336158,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11555,0.0,r2egym-qwen3-rl-100-steps-attempt-8,60,2159,agent_max_step_limit,26,0.6513548714339145,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14122,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2657,abs_step_limit,26,0.18242551713899047,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10323,0.0,r2egym-qwen3-rl-100-steps-attempt-8,58,4699,token_limit,38,0.6513548714339144,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14725,0.0,r2egym-qwen3-rl-100-steps-attempt-8,48,4839,agent_max_step_limit,64,0.7981867849406659,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20859,1.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1282,abs_step_limit,88,0.40733340004593027,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25232,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,3180,abs_step_limit,0,0.0009110510866885592,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20590,1.0,r2egym-qwen3-rl-100-steps-attempt-8,26,478,agent,21,0.7310585786300049,True
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5631,0.0,r2egym-qwen3-rl-100-steps-attempt-8,38,775,agent,4,0.7981867825403177,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22714,0.0,r2egym-qwen3-rl-100-steps-attempt-8,38,903,agent,0,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25287,1.0,r2egym-qwen3-rl-100-steps-attempt-8,13,1715,agent,786,0.6224593382055109,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14311,0.0,r2egym-qwen3-rl-100-steps-attempt-8,73,845,token_limit,59,0.0031726831097817513,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17029,1.0,r2egym-qwen3-rl-100-steps-attempt-8,85,1378,token_limit,43,0.8933094060543488,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16792,0.0,r2egym-qwen3-rl-100-steps-attempt-8,60,0,token_limit,54,7.484624491729e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13480,1.0,r2egym-qwen3-rl-100-steps-attempt-8,34,6696,token_limit,43,0.9046505312448598,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-11445,1.0,r2egym-qwen3-rl-100-steps-attempt-8,71,1585,token_limit,8,0.7549149868676283,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13028,0.0,r2egym-qwen3-rl-100-steps-attempt-8,60,0,token_limit,276,2.1444953509026425e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-26323,1.0,r2egym-qwen3-rl-100-steps-attempt-8,38,3481,agent,188,0.880797085800514,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7590,0.0,r2egym-qwen3-rl-100-steps-attempt-8,32,2127,agent,24,0.8175744850834648,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14534,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,5463,abs_step_limit,118,0.7310585727705127,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15851,1.0,r2egym-qwen3-rl-100-steps-attempt-8,28,1141,agent,8,0.904650541527608,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12050,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2408,abs_step_limit,0,0.7772998714925403,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22080,0.0,r2egym-qwen3-rl-100-steps-attempt-8,27,0,token_limit,91,0.00048785721661702934,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4356,1.0,r2egym-qwen3-rl-100-steps-attempt-8,76,851,token_limit,604,0.6791787121629466,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14376,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2023,abs_step_limit,6,0.8175744806385542,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24570,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,1805,abs_step_limit,267,0.37754067580180184,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14096,0.0,r2egym-qwen3-rl-100-steps-attempt-8,59,1891,token_limit,426,0.009708475254784098,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13012,1.0,r2egym-qwen3-rl-100-steps-attempt-8,66,5234,token_limit,137,0.880797071719777,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9258,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,3868,abs_step_limit,45,0.015906390049883503,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18211,1.0,r2egym-qwen3-rl-100-steps-attempt-8,25,1193,agent,54,0.8354835309589074,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15599,0.0,r2egym-qwen3-rl-100-steps-attempt-8,64,1237,token_limit,80,0.012431653574465011,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4966,1.0,r2egym-qwen3-rl-100-steps-attempt-8,38,2311,agent,21,0.7981867801399694,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16032,1.0,r2egym-qwen3-rl-100-steps-attempt-8,53,3475,agent_max_step_limit,77,0.817574478416099,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21847,1.0,r2egym-qwen3-rl-100-steps-attempt-8,60,2830,token_limit,9,0.8807970858005139,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20488,0.0,r2egym-qwen3-rl-100-steps-attempt-8,37,0,token_limit,110,6.605212863283744e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10999,0.0,r2egym-qwen3-rl-100-steps-attempt-8,31,1364,token_limit,10,0.7981867801399695,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13406,0.0,r2egym-qwen3-rl-100-steps-attempt-8,84,3295,token_limit,32,0.46879062662624377,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11163,1.0,r2egym-qwen3-rl-100-steps-attempt-8,93,2373,token_limit,141,0.8354835411997897,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11119,1.0,r2egym-qwen3-rl-100-steps-attempt-8,20,1308,agent,7,0.5312093733737563,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24661,0.0,r2egym-qwen3-rl-100-steps-attempt-8,68,624,token_limit,0,0.003593602864876072,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10435,0.0,r2egym-qwen3-rl-100-steps-attempt-8,59,2968,token_limit,74,0.7549149978955811,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13023,0.0,r2egym-qwen3-rl-100-steps-attempt-8,37,4164,agent,9,0.798186775339273,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9658,0.0,r2egym-qwen3-rl-100-steps-attempt-8,100,2214,abs_step_limit,24,0.5312093733737563,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14309,1.0,r2egym-qwen3-rl-100-steps-attempt-8,45,2663,agent_max_step_limit,141,0.37754066879814546,True
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4970,0.0,r2egym-qwen3-rl-100-steps-attempt-8,44,1970,agent_max_step_limit,17,0.8175744806385543,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5809,0.0,r2egym-qwen3-rl-100-steps-attempt-8,83,2479,token_limit,3,0.0013250226703149079,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11749,0.0,r2egym-qwen3-rl-100-steps-attempt-8,15,1574,agent,30,0.8354835452961425,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-6197,0.0,r2egym-qwen3-rl-100-steps-attempt-8,82,2857,token_limit,141,0.3486451285660856,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5787,0.0,r2egym-qwen3-rl-100-steps-attempt-8,41,8663,max_step_limit,119,0.2942149721629888,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20826,0.0,r2egym-qwen3-rl-100-steps-attempt-8,56,4023,token_limit,673,0.015906395298087905,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10914,1.0,r2egym-qwen3-rl-100-steps-attempt-8,80,4209,token_limit,98,0.6513548511303338,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22719,1.0,r2egym-qwen3-rl-100-steps-attempt-8,78,687,token_limit,68,0.798186784940666,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9320,1.0,r2egym-qwen3-rl-100-steps-attempt-8,42,824,agent_max_step_limit,9,0.6224593312018546,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8120,0.0,r2egym-qwen3-rl-100-steps-attempt-8,51,1227,agent_max_step_limit,41,0.7981867825403176,False
