docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13449,1.0,r2egym-qwen3-rl-100-steps-attempt-6,100,4834,abs_step_limit,46,0.7981867849406659,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22456,1.0,r2egym-qwen3-rl-100-steps-attempt-6,100,871,abs_step_limit,29,0.008577486665053964,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14140,0.0,r2egym-qwen3-rl-100-steps-attempt-6,30,6048,agent,199,0.8354835309589073,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-7080,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1471,abs_step_limit,4,0.7057850278370112,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16333,1.0,r2egym-qwen3-rl-100-steps-attempt-6,90,4207,token_limit,87,0.817574471748733,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16450,1.0,r2egym-qwen3-rl-100-steps-attempt-6,100,783,abs_step_limit,38,0.8175744761936437,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15976,1.0,r2egym-qwen3-rl-100-steps-attempt-6,39,10481,agent,37,0.679178699175393,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17084,0.0,r2egym-qwen3-rl-100-steps-attempt-6,64,3317,token_limit,107,0.7549149923816048,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15022,1.0,r2egym-qwen3-rl-100-steps-attempt-6,65,9041,token_limit,56,0.6513548511303338,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11133,1.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1688,abs_step_limit,64,0.8670357683915537,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24066,1.0,r2egym-qwen3-rl-100-steps-attempt-6,66,1704,token_limit,30,0.7981867729389246,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14155,0.0,r2egym-qwen3-rl-100-steps-attempt-6,42,2421,agent_max_step_limit,89,0.06008664638698042,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-11618,1.0,r2egym-qwen3-rl-100-steps-attempt-6,26,828,agent,4,0.867035763237924,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20438,0.0,r2egym-qwen3-rl-100-steps-attempt-6,40,0,token_limit,93,0.0006263343070176961,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16612,1.0,r2egym-qwen3-rl-100-steps-attempt-6,100,4096,abs_step_limit,335,0.7981867705385763,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24870,0.0,r2egym-qwen3-rl-100-steps-attempt-6,24,1231,agent,65,0.7549149923816048,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25775,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,494,abs_step_limit,89,0.0010322311456342503,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19783,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,574,abs_step_limit,0,0.0005527787367425535,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11551,1.0,r2egym-qwen3-rl-100-steps-attempt-6,80,3812,token_limit,119,0.7772998714925403,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-12907,0.0,r2egym-qwen3-rl-100-steps-attempt-6,33,0,token_limit,13,0.001501182360737963,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16256,0.0,r2egym-qwen3-rl-100-steps-attempt-6,46,0,token_limit,53,0.00023050671342148886,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8548,0.0,r2egym-qwen3-rl-100-steps-attempt-6,68,2374,token_limit,5,0.7772998560157665,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12419,0.0,r2egym-qwen3-rl-100-steps-attempt-6,23,3770,agent,0,0.46879062662624377,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-13989,1.0,r2egym-qwen3-rl-100-steps-attempt-6,80,930,token_limit,411,0.8519528019683106,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-8707,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,796,abs_step_limit,4,0.00757724257049041,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13670,1.0,r2egym-qwen3-rl-100-steps-attempt-6,53,3187,agent_max_step_limit,17,0.8354835391516132,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16560,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,6846,abs_step_limit,66,0.01798620923830578,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13128,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,2721,abs_step_limit,134,0.46879062662624377,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13439,1.0,r2egym-qwen3-rl-100-steps-attempt-6,25,1079,agent,40,0.8670357632379241,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19040,0.0,r2egym-qwen3-rl-100-steps-attempt-6,59,732,agent_max_step_limit,148,0.2942149783515162,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-26194,0.0,r2egym-qwen3-rl-100-steps-attempt-6,27,996,agent,186,0.3775406687981454,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14711,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,0,abs_step_limit,2,0.00017952802964757599,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14771,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,2356,token_limit,60,0.004070137266649396,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4604,0.0,r2egym-qwen3-rl-100-steps-attempt-6,61,1638,agent_max_step_limit,0,0.7981867825403177,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-10908,0.0,r2egym-qwen3-rl-100-steps-attempt-6,45,2478,agent_max_step_limit,47,0.8670357683915538,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15098,0.0,r2egym-qwen3-rl-100-steps-attempt-6,62,6366,token_limit,84,0.7981867777396211,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11211,0.0,r2egym-qwen3-rl-100-steps-attempt-6,82,3801,token_limit,71,0.6224593382055109,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14373,1.0,r2egym-qwen3-rl-100-steps-attempt-6,27,2671,agent,19,0.8933094174159129,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12663,0.0,r2egym-qwen3-rl-100-steps-attempt-6,96,3337,token_limit,135,0.6513548714339145,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15499,1.0,r2egym-qwen3-rl-100-steps-attempt-6,100,937,abs_step_limit,35,0.8519527963298947,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13236,0.0,r2egym-qwen3-rl-100-steps-attempt-6,41,1712,max_step_limit,644,0.3775406687981454,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11299,1.0,r2egym-qwen3-rl-100-steps-attempt-6,83,3320,token_limit,103,0.7981867873410141,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-9296,1.0,r2egym-qwen3-rl-100-steps-attempt-6,83,2540,agent_max_step_limit,20,0.754914975839675,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14983,0.0,r2egym-qwen3-rl-100-steps-attempt-6,21,3918,agent,105,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12481,1.0,r2egym-qwen3-rl-100-steps-attempt-6,46,3323,token_limit,7,0.7549149868676283,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15987,0.0,r2egym-qwen3-rl-100-steps-attempt-6,43,1845,agent_max_step_limit,52,0.7549149868676283,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-10051,0.0,r2egym-qwen3-rl-100-steps-attempt-6,77,1357,token_limit,0,0.004070137387455234,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12273,0.0,r2egym-qwen3-rl-100-steps-attempt-6,46,0,token_limit,27,0.0003799844797855253,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22914,1.0,r2egym-qwen3-rl-100-steps-attempt-6,30,1789,agent,17,0.7981867729389246,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4094,0.0,r2egym-qwen3-rl-100-steps-attempt-6,46,654,agent_max_step_limit,862,0.6791787056691698,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14034,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1943,abs_step_limit,12,0.8175744717487329,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25102,1.0,r2egym-qwen3-rl-100-steps-attempt-6,71,1920,token_limit,59,0.6513548714339145,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16877,0.0,r2egym-qwen3-rl-100-steps-attempt-6,35,4025,agent,0,0.06754668597767712,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-10844,1.0,r2egym-qwen3-rl-100-steps-attempt-6,10,633,agent,16,0.9149009544128984,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15128,0.0,r2egym-qwen3-rl-100-steps-attempt-6,97,5314,token_limit,282,0.5926665999540698,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26342,0.0,r2egym-qwen3-rl-100-steps-attempt-6,41,0,token_limit,81,0.0002959570612102537,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15467,1.0,r2egym-qwen3-rl-100-steps-attempt-6,68,2443,token_limit,62,0.8354835309589074,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14351,0.0,r2egym-qwen3-rl-100-steps-attempt-6,74,3226,agent_max_step_limit,58,0.24508501313237172,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11333,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1393,token_limit,2,0.004609571476431259,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14710,0.0,r2egym-qwen3-rl-100-steps-attempt-6,37,3086,agent,0,0.880797071719777,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12304,0.0,r2egym-qwen3-rl-100-steps-attempt-6,97,1930,token_limit,0,0.04208772986809034,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21930,0.0,r2egym-qwen3-rl-100-steps-attempt-6,46,2328,agent_max_step_limit,45,0.7772998508568416,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7233,1.0,r2egym-qwen3-rl-100-steps-attempt-6,16,578,agent,189,0.8670357701094303,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16938,0.0,r2egym-qwen3-rl-100-steps-attempt-6,41,0,token_limit,65,0.0007096704412876647,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11880,1.0,r2egym-qwen3-rl-100-steps-attempt-6,17,1499,agent,114,0.8354835371034368,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13820,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,5234,abs_step_limit,0,0.07585817949893016,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25960,0.0,r2egym-qwen3-rl-100-steps-attempt-6,73,0,token_limit,137,0.000709670450327753,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23412,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1101,abs_step_limit,46,0.01243165062450692,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11740,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,3478,abs_step_limit,107,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-11578,1.0,r2egym-qwen3-rl-100-steps-attempt-6,43,4508,agent_max_step_limit,93,0.7772998611746911,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11292,0.0,r2egym-qwen3-rl-100-steps-attempt-6,82,3257,token_limit,31,0.7549149813536518,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12143,1.0,r2egym-qwen3-rl-100-steps-attempt-6,61,715,token_limit,52,0.8175744806385542,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20916,0.0,r2egym-qwen3-rl-100-steps-attempt-6,26,905,agent,1,0.2018132126589859,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8056,0.0,r2egym-qwen3-rl-100-steps-attempt-6,89,2130,token_limit,38,0.0953494578297203,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10449,0.0,r2egym-qwen3-rl-100-steps-attempt-6,49,0,token_limit,30,0.0004305570835917241,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13496,1.0,r2egym-qwen3-rl-100-steps-attempt-6,35,2980,agent,19,0.13296422989056964,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24177,0.0,r2egym-qwen3-rl-100-steps-attempt-6,76,2421,token_limit,768,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26291,0.0,r2egym-qwen3-rl-100-steps-attempt-6,17,1435,agent,49,0.8175744739711883,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23950,0.0,r2egym-qwen3-rl-100-steps-attempt-6,73,0,token_limit,4,0.00029595709741062624,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-2317,1.0,r2egym-qwen3-rl-100-steps-attempt-6,42,3107,agent_max_step_limit,133,0.8519528076067262,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25973,0.0,r2egym-qwen3-rl-100-steps-attempt-6,37,1913,agent,72,0.5926665999540698,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10973,0.0,r2egym-qwen3-rl-100-steps-attempt-6,88,5114,token_limit,0,0.5312093733737562,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16819,1.0,r2egym-qwen3-rl-100-steps-attempt-6,50,1306,agent_max_step_limit,38,0.005220126220708869,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9711,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1047,abs_step_limit,0,0.0009110512098183625,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15277,1.0,r2egym-qwen3-rl-100-steps-attempt-6,73,691,token_limit,158,0.06754668597767712,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3095,0.0,r2egym-qwen3-rl-100-steps-attempt-6,37,0,token_limit,253,0.0008040861040347969,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12965,0.0,r2egym-qwen3-rl-100-steps-attempt-6,41,0,token_limit,52,0.0005527786687280259,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19637,0.0,r2egym-qwen3-rl-100-steps-attempt-6,53,2723,agent_max_step_limit,40,0.8354835330070839,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7432,0.0,r2egym-qwen3-rl-100-steps-attempt-6,78,2648,token_limit,76,0.7772998508568417,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9281,0.0,r2egym-qwen3-rl-100-steps-attempt-6,90,4032,token_limit,38,0.037326890958432175,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14855,1.0,r2egym-qwen3-rl-100-steps-attempt-6,85,4754,token_limit,325,0.7772998560157665,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4075,1.0,r2egym-qwen3-rl-100-steps-attempt-6,92,1166,token_limit,958,0.817574471748733,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15345,0.0,r2egym-qwen3-rl-100-steps-attempt-6,35,572,token_limit,8,0.10669058968506456,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14894,1.0,r2egym-qwen3-rl-100-steps-attempt-6,34,2457,agent,85,0.8354835432479661,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8721,1.0,r2egym-qwen3-rl-100-steps-attempt-6,100,2340,abs_step_limit,3,0.651354857898194,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20801,0.0,r2egym-qwen3-rl-100-steps-attempt-6,56,365,token_limit,96,0.46879062662624377,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-14623,1.0,r2egym-qwen3-rl-100-steps-attempt-6,60,1248,agent_max_step_limit,400,0.7981867825403177,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13135,1.0,r2egym-qwen3-rl-100-steps-attempt-6,19,2285,agent,33,0.9046505286741726,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26208,0.0,r2egym-qwen3-rl-100-steps-attempt-6,39,676,token_limit,813,0.0009110510718006623,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20428,0.0,r2egym-qwen3-rl-100-steps-attempt-6,30,2099,agent,132,0.32082129433083023,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16502,0.0,r2egym-qwen3-rl-100-steps-attempt-6,58,0,token_limit,4,0.00017952805093282765,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14539,1.0,r2egym-qwen3-rl-100-steps-attempt-6,13,1663,token_limit,14,0.6224593312018546,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6938,0.0,r2egym-qwen3-rl-100-steps-attempt-6,45,4355,agent_max_step_limit,430,0.8519528076067262,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14349,0.0,r2egym-qwen3-rl-100-steps-attempt-6,26,972,token_limit,17,0.0021827164382458644,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23314,1.0,r2egym-qwen3-rl-100-steps-attempt-6,86,2173,token_limit,862,0.7772998560157663,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13158,0.0,r2egym-qwen3-rl-100-steps-attempt-6,64,3141,token_limit,29,0.012431649012320816,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13933,0.0,r2egym-qwen3-rl-100-steps-attempt-6,80,3683,token_limit,19,0.7549149978955811,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13568,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,2893,token_limit,12,0.7772998663336158,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15957,0.0,r2egym-qwen3-rl-100-steps-attempt-6,96,3241,token_limit,89,0.3486451217982255,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7490,1.0,r2egym-qwen3-rl-100-steps-attempt-6,96,1388,token_limit,78,0.8354835350552604,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15104,1.0,r2egym-qwen3-rl-100-steps-attempt-6,61,3031,token_limit,131,0.7981867849406659,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26113,1.0,r2egym-qwen3-rl-100-steps-attempt-6,58,1232,token_limit,812,0.7981867705385762,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16527,1.0,r2egym-qwen3-rl-100-steps-attempt-6,48,2077,agent_max_step_limit,6,0.8519528076067262,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23413,0.0,r2egym-qwen3-rl-100-steps-attempt-6,41,1094,token_limit,2,0.000626334087827058,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11477,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,5159,abs_step_limit,151,0.012431649721225319,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16950,0.0,r2egym-qwen3-rl-100-steps-attempt-6,13,0,token_limit,3,0.0005527787234933872,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8551,0.0,r2egym-qwen3-rl-100-steps-attempt-6,34,4755,agent,32,0.4073334000459302,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12682,0.0,r2egym-qwen3-rl-100-steps-attempt-6,19,2471,agent,66,0.6513548714339145,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22865,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,3013,abs_step_limit,57,0.8354835350552604,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13344,0.0,r2egym-qwen3-rl-100-steps-attempt-6,52,2424,token_limit,356,0.14804719615221756,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6599,1.0,r2egym-qwen3-rl-100-steps-attempt-6,19,1291,agent,264,0.07585817479810981,True
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7521,1.0,r2egym-qwen3-rl-100-steps-attempt-6,23,462,agent,125,0.8933094081846421,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-2905,1.0,r2egym-qwen3-rl-100-steps-attempt-6,41,1928,max_step_limit,364,0.8175744828610095,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11999,1.0,r2egym-qwen3-rl-100-steps-attempt-6,29,1507,agent,30,0.7981867729389246,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12406,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,4981,abs_step_limit,165,0.7310585903489892,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15268,0.0,r2egym-qwen3-rl-100-steps-attempt-6,74,4227,token_limit,129,0.5621765008857981,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7671,0.0,r2egym-qwen3-rl-100-steps-attempt-6,42,3708,agent_max_step_limit,0,0.37754066879814546,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15127,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,3640,abs_step_limit,1,0.7772998714925403,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12713,1.0,r2egym-qwen3-rl-100-steps-attempt-6,64,3373,token_limit,58,0.8354835391516133,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13398,0.0,r2egym-qwen3-rl-100-steps-attempt-6,43,3008,agent_max_step_limit,61,0.02033235234090658,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10880,0.0,r2egym-qwen3-rl-100-steps-attempt-6,99,2448,token_limit,54,0.7772998714925403,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13279,0.0,r2egym-qwen3-rl-100-steps-attempt-6,75,4069,agent_max_step_limit,346,0.5621765008857982,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13647,1.0,r2egym-qwen3-rl-100-steps-attempt-6,25,2355,agent,76,0.904650538956921,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12419,1.0,r2egym-qwen3-rl-100-steps-attempt-6,82,2231,agent_max_step_limit,25,0.18242553047372242,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8475,1.0,r2egym-qwen3-rl-100-steps-attempt-6,24,2933,agent,17,0.8933094145755219,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12973,1.0,r2egym-qwen3-rl-100-steps-attempt-6,19,1936,agent,32,0.5312093733737563,True
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1921,0.0,r2egym-qwen3-rl-100-steps-attempt-6,37,0,token_limit,107,0.005911069072410346,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7440,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,906,abs_step_limit,12,0.00013982210698107667,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5840,0.0,r2egym-qwen3-rl-100-steps-attempt-6,46,691,agent_max_step_limit,50,0.7981867705385763,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14608,1.0,r2egym-qwen3-rl-100-steps-attempt-6,62,2478,agent_max_step_limit,394,0.7772998611746912,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13837,1.0,r2egym-qwen3-rl-100-steps-attempt-6,61,3636,agent_max_step_limit,57,0.5,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13798,0.0,r2egym-qwen3-rl-100-steps-attempt-6,54,3254,token_limit,1,0.0028009274912749343,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-21568,0.0,r2egym-qwen3-rl-100-steps-attempt-6,72,1221,token_limit,69,0.012431651424883079,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16595,1.0,r2egym-qwen3-rl-100-steps-attempt-6,48,759,agent_max_step_limit,37,0.8670357477770336,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14493,0.0,r2egym-qwen3-rl-100-steps-attempt-6,94,2715,token_limit,3,0.03308598208318717,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15563,0.0,r2egym-qwen3-rl-100-steps-attempt-6,70,3492,token_limit,29,0.06754669207816587,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14238,1.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1762,abs_step_limit,39,0.8354835309589074,True
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7236,1.0,r2egym-qwen3-rl-100-steps-attempt-6,53,1782,token_limit,51,0.0040701371760450186,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14182,0.0,r2egym-qwen3-rl-100-steps-attempt-6,33,898,token_limit,8,0.02595735470179778,False
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3187,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1376,abs_step_limit,248,0.009708477546993216,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8593,0.0,r2egym-qwen3-rl-100-steps-attempt-6,99,2154,token_limit,1,0.5312093733737562,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24213,1.0,r2egym-qwen3-rl-100-steps-attempt-6,21,2089,agent,31,0.8519528038477825,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8621,1.0,r2egym-qwen3-rl-100-steps-attempt-6,50,2323,token_limit,31,0.798186775339273,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16631,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,4016,abs_step_limit,12,0.43782349911420193,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15572,1.0,r2egym-qwen3-rl-100-steps-attempt-6,43,2379,agent_max_step_limit,10,0.1329642419157059,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22871,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1399,abs_step_limit,87,0.8354835432479661,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15732,0.0,r2egym-qwen3-rl-100-steps-attempt-6,78,5114,agent_max_step_limit,125,0.7981867705385762,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11790,0.0,r2egym-qwen3-rl-100-steps-attempt-6,100,1798,abs_step_limit,77,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11400,0.0,r2egym-qwen3-rl-100-steps-attempt-6,84,1471,token_limit,58,0.705785040214066,False
